eta,event_id,generation,m,p,particle,particle_id,particle_type,phi,process,pt,px,py,pz,q,sub_particle,vertex_primary,vertex_secondary,vt,vx,vy,vz,
-1.9388047456741333,1189,0,0.10565836727619171,4.4440765380859375,1,4503599644147712,-13,2.9180455207824707,0,1.252855896949768,-1.2216813564300537,0.2777453660964966,-4.263820648193359,1.0,0,1,0,9.0491361618042,-0.006028446834534407,-0.0034923572093248367,-23.846330642700195,
1.324996829032898,1190,0,0.10565836727619171,17.848125457763672,1,4503599644147712,13,1.3322895765304565,0,8.862078666687012,2.0936827659606934,8.61120891571045,15.49255084991455,-1.0,0,1,0,-2.7380728721618652,-0.00030612334376201034,0.021990258246660233,-45.71527099609375,
-2.8478171825408936,1191,0,0.10565836727619171,56.081443786621094,1,4503599644147712,13,-1.001261830329895,0,6.480386257171631,3.4944841861724854,-5.457470417022705,-55.705772399902344,-1.0,0,1,0,-2.796718120574951,-0.002355296863242984,0.0026008698623627424,50.01438522338867,
-0.26232442259788513,1192,0,0.10565836727619171,3.191117763519287,1,4503599644147712,-13,0.6601434350013733,0,3.084383487701416,2.4363675117492676,1.8914369344711304,-0.8184207677841187,1.0,0,1,0,-0.2839256823062897,-0.015908939763903618,-0.013036852702498436,1.9453169107437134,
-0.4586285650730133,1193,0,0.10565836727619171,2.4638478755950928,1,4503599644147712,13,-1.7022603750228882,0,2.225644826889038,-0.29175031185150146,-2.206439733505249,-1.0569064617156982,-1.0,0,1,0,-2.6118485927581787,0.0019718518014997244,-0.005594324786216021,-159.58262634277344,
-1.2628700733184814,1194,0,0.10565836727619171,11.024809837341309,1,4503599644147712,13,-1.9589632749557495,0,5.774577617645264,-2.185633659362793,-5.344974040985107,-9.391522407531738,-1.0,0,1,0,7.413848876953125,-0.004723959136754274,0.006438842974603176,126.80021667480469,
2.5064375400543213,1195,0,0.10565836727619171,6.578746318817139,1,4503599644147712,13,0.5786449313163757,0,1.0660114288330078,0.892469584941864,0.5829909443855286,6.491804122924805,-1.0,0,1,0,-4.99183988571167,-0.024862045422196388,-0.014289399608969688,6.31732702255249,
1.05681574344635,1196,0,0.10565836727619171,4.135047912597656,1,4503599644147712,13,-1.0030200481414795,0,2.5645651817321777,1.3791168928146362,-2.162182092666626,3.2437055110931396,-1.0,0,1,0,-1.5005024671554565,-0.0048632086254656315,-0.007549860514700413,-142.99241638183594,
-3.6383445262908936,1197,0,0.10565836727619171,48.558692932128906,1,4503599644147712,-13,0.7053136825561523,0,2.552018642425537,1.9431281089782715,1.6544040441513062,-48.49158477783203,1.0,0,1,0,1.8919192552566528,0.013123759999871254,0.0020096292719244957,13.471380233764648,
-1.7704979181289673,1198,0,0.10565836727619171,24.682132720947266,1,4503599644147712,13,2.976177215576172,0,8.167448043823242,-8.055962562561035,1.3448684215545654,-23.29163932800293,-1.0,0,1,0,4.986854076385498,0.0016226115403696895,0.004125478211790323,-64.18379211425781,
0.9969286918640137,1199,0,0.10565836727619171,14.081287384033203,1,4503599644147712,-13,-0.5498660802841187,0,9.146790504455566,7.798503875732422,-4.7798662185668945,10.70602035522461,1.0,0,1,0,3.440542459487915,0.02248029038310051,0.0025108486879616976,-27.28593635559082,
